,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Brand,Model
2997,Hyderabad,2010,50000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,3.0,Hyundai,i10 Sportz 1.2
2998,Ahmedabad,2014,78616,Diesel,Automatic,Second,14.84,2143.0,170.0,5.0,70.85,15.5,Mercedes-Benz,New C-Class C 220 CDI Elegance AT
2999,Pune,2011,37000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,23.25,2.8,Toyota,Etios G
3000,Kolkata,2010,54801,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10.940000000000001,2.5,Honda,City 1.5 E MT
3001,Bangalore,2014,29000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,7.92,5.75,Maruti,Swift Dzire VDI
3002,Pune,2010,68000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,6.99,2.8,Maruti,Swift VXI
3003,Kolkata,2014,58000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,9.76,4.59,Hyundai,Verna 1.6 EX VTVT
3004,Pune,2012,64290,Diesel,Manual,First,23.2,1248.0,73.94,5.0,7.92,3.65,Maruti,Ritz VDi
3005,Mumbai,2015,31000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,23.25,19.85,Toyota,Fortuner 4x2 Manual
3006,Pune,2018,16039,Diesel,Manual,First,17.1,1956.0,170.0,5.0,23.89,18.5,Jeep,Compass 2.0 Limited
3007,Hyderabad,2017,19860,Petrol,Manual,First,18.6,1197.0,81.83,5.0,9.76,6.95,Hyundai,i20 Asta Option 1.2
3008,Delhi,2014,48500,CNG,Manual,Second,26.6,998.0,58.16,5.0,7.92,2.85,Maruti,Wagon R LXI CNG
3009,Jaipur,2012,75391,Diesel,Manual,First,13.93,2179.0,138.0,7.0,7.69,3.75,Tata,New Safari DICOR 2.2 EX 4x4 BS IV
3010,Jaipur,2008,78000,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,7.92,2.3,Maruti,Swift Dzire LDi
3011,Kolkata,2016,78000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,7.69,2.3,Tata,Indigo eCS eLS BS IV
3012,Hyderabad,2016,52000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7.27,5.95,Maruti,Swift LDI
3013,Kolkata,2016,30000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,7.92,3.49,Maruti,Celerio VXI AT
3014,Coimbatore,2016,19254,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,54.43,47.7,BMW,5 Series 2013-2017 530d M Sport
3015,Coimbatore,2015,29651,Petrol,Manual,First,16.47,1198.0,74.0,5.0,11.26,6.43,Volkswagen,Polo 1.2 MPI Highline
3016,Bangalore,2011,80000,Diesel,Manual,First,13.93,2179.0,138.03,7.0,7.69,4.5,Tata,Safari DICOR 2.2 LX 4x2
3017,Kolkata,2018,2971,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,42.3,39.75,Mini,Cooper S Carbon Edition
3018,Kolkata,2015,21400,Petrol,Manual,First,15.6,1196.0,70.0,5.0,11.27,4.0,Ford,Figo Petrol Titanium
3019,Ahmedabad,2015,77000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,10.940000000000001,6.98,Honda,City i DTEC V
3020,Delhi,2006,80000,Diesel,Manual,Second,12.6,1991.0,112.0,7.0,9.76,1.75,Hyundai,Tucson CRDi
3021,Delhi,2013,81755,Diesel,Manual,First,20.0,1968.0,108.5,5.0,31.365000000000002,4.75,Skoda,Laura Ambiente 2.0 TDI CR MT
3022,Hyderabad,2016,99593,Diesel,Manual,First,11.5,2982.0,171.0,7.0,23.25,23.5,Toyota,Fortuner 3.0 Diesel
3023,Hyderabad,2014,39791,Diesel,Manual,First,22.32,1582.0,126.32,5.0,9.76,7.49,Hyundai,Verna 1.6 SX
3024,Hyderabad,2015,113000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,11.28,10.85,Mahindra,XUV500 W6 2WD
3025,Mumbai,2017,24000,Petrol,Manual,First,25.17,799.0,53.3,5.0,12.69,3.5,Renault,KWID RXT
3026,Bangalore,2015,39000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,9.76,6.3,Hyundai,i20 Asta 1.2
3027,Bangalore,2012,37000,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,10.940000000000001,6.75,Honda,City V AT
3028,Coimbatore,2017,61108,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,11.27,28.88,Ford,Endeavour 3.2 Titanium AT 4X4
3029,Kochi,2016,61648,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,31.365000000000002,14.23,Skoda,Superb Elegance 1.8 TSI AT
3030,Mumbai,2012,37000,Diesel,Automatic,Third,22.69,1995.0,190.0,5.0,54.43,15.0,BMW,3 Series 320d Sport
3031,Mumbai,2013,53000,CNG,Manual,First,22.8,1373.0,80.9,7.0,7.92,5.8,Maruti,Ertiga VXI CNG
3032,Jaipur,2013,65000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,7.92,3.75,Maruti,Ritz LDi
3033,Jaipur,2005,120000,Petrol,Manual,First,18.9,1086.0,82.0,5.0,9.76,1.15,Hyundai,Santro Xing XP
3034,Jaipur,2011,148009,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,23.25,12.75,Toyota,Fortuner 3.0 Diesel
3035,Mumbai,2009,53001,Petrol,Manual,First,16.1,1298.0,88.2,5.0,7.92,1.95,Maruti,Swift Lxi BSIII
3036,Mumbai,2018,22345,Petrol,Manual,First,20.3,1199.0,84.0,5.0,7.69,4.95,Tata,Tigor 1.2 Revotron XT
3037,Delhi,2015,50000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,10.940000000000001,8.25,Honda,City i VTEC CVT VX
3038,Hyderabad,2013,48183,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,47.87,20.99,BMW,3 Series 320d
3039,Hyderabad,2010,93000,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,70.85,17.5,Mercedes-Benz,E-Class 2009-2013 E250 CDI Blue Efficiency
3040,Kochi,2015,53500,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7.88,5.36,Maruti,Swift VDI
3041,Delhi,2014,17585,Petrol,Manual,First,16.02,1373.0,93.7,7.0,7.92,6.35,Maruti,Ertiga VXI
3042,Kolkata,2011,36226,Petrol,Manual,First,17.01,1591.0,121.3,5.0,9.76,2.95,Hyundai,Verna 1.6 VTVT
3043,Coimbatore,2019,25899,Diesel,Automatic,First,12.63,2179.0,147.5,5.0,120.0,55.7,Land Rover,Rover Discovery Sport TD4 HSE
3044,Kolkata,2009,60170,Petrol,Manual,First,18.9,1086.0,62.0,5.0,9.76,1.15,Hyundai,Santro Xing GL
3045,Hyderabad,2017,11200,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,70.85,37.5,Mercedes-Benz,New C-Class C 220 CDI Style
3046,Kochi,2017,49045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,4.07,Hyundai,i10 Magna 1.2
3047,Kolkata,2012,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,11.26,2.99,Volkswagen,Polo Diesel Comfortline 1.2L
3048,Delhi,2017,40000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.92,7.9,Maruti,Vitara Brezza VDi Option
3049,Mumbai,2016,36600,Diesel,Manual,First,19.87,1461.0,83.8,5.0,12.69,7.49,Renault,Duster 85PS Diesel RxL
3050,Jaipur,2009,117000,Diesel,Manual,First,18.0,1248.0,75.0,5.0,7.69,1.1,Tata,Indica Vista Aqua 1.3 Quadrajet
3051,Delhi,2016,16000,Diesel,Automatic,First,11.3,2987.0,254.8,7.0,70.85,56.0,Mercedes-Benz,GL-Class 350 CDI Blue Efficiency
3052,Mumbai,2016,50000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,8.84,3.5,Hyundai,Xcent 1.2 CRDi S
3053,Hyderabad,2008,150000,Diesel,Manual,First,18.1,1493.0,110.0,5.0,9.76,3.0,Hyundai,Verna CRDi SX ABS
3054,Mumbai,2014,11000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,9.76,6.1,Hyundai,Verna 1.6 SX VTVT
3055,Bangalore,2010,102016,Petrol,Manual,First,15.6,1196.0,70.0,5.0,11.27,2.25,Ford,Figo Petrol ZXI
3056,Chennai,2016,38000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,7.92,5.95,Maruti,Swift VDI Optional
3057,Hyderabad,2013,71491,Diesel,Manual,First,23.08,1461.0,63.12,5.0,12.69,4.95,Renault,Pulse RxL
3058,Bangalore,2015,46354,Petrol,Manual,Second,16.47,1198.0,74.0,5.0,11.26,5.49,Volkswagen,Polo 1.2 MPI Highline
3059,Delhi,2019,87000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,52.46,6.67,BMW,3 Series 320d Luxury Line
3060,Ahmedabad,2015,20765,Petrol,Manual,First,15.0,1598.0,103.52,5.0,31.365000000000002,6.25,Skoda,Rapid 1.6 MPI Active
3061,Ahmedabad,2005,58000,Petrol,Manual,Second,18.9,999.0,82.0,5.0,9.76,1.51,Hyundai,Santro GS
3062,Coimbatore,2014,51076,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,55.61,34.88,Audi,Q7 3.0 TDI Quattro Premium Plus
3063,Jaipur,2016,84085,Diesel,Manual,First,26.21,1248.0,88.5,5.0,7.92,6.9,Maruti,Ciaz VDi Plus
3064,Kolkata,2014,55000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,10.940000000000001,5.99,Honda,City i DTEC VX
3065,Mumbai,2010,73000,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,70.85,10.4,Mercedes-Benz,E-Class 2009-2013 E350 Petrol
3066,Pune,2012,50001,Diesel,Automatic,First,14.57,2967.0,241.38,5.0,55.61,29.0,Audi,A6 2011-2015 3.0 TDI Quattro Premium Plus
3067,Coimbatore,2016,93166,Diesel,Manual,Second,14.02,2179.0,118.3,7.0,11.67,5.85,Mahindra,Xylo H4
3068,Kochi,2006,99583,Petrol,Automatic,Third,12.0,1493.0,100.0,5.0,10.940000000000001,2.21,Honda,City 1.5 EXI AT
3069,Mumbai,2010,72000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,7.92,2.4,Maruti,SX4 ZXI MT BSIV
3070,Pune,2009,70000,Petrol,Manual,Third,14.53,1798.0,138.1,5.0,23.25,3.0,Toyota,Corolla Altis G
3071,Pune,2012,61000,Petrol,Automatic,Second,14.4,1598.0,103.6,5.0,11.26,3.75,Volkswagen,Vento Petrol Highline AT
3072,Pune,2015,66510,Petrol,Manual,First,21.1,814.0,55.2,5.0,9.76,2.95,Hyundai,EON Era Plus
3073,Hyderabad,2011,84062,Diesel,Manual,First,20.0,1968.0,108.5,5.0,31.365000000000002,5.8,Skoda,Laura Ambition 2.0 TDI CR MT
3074,Hyderabad,2012,80799,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.92,4.9,Maruti,Swift VDI
3075,Kolkata,2018,5000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,22.37,16.95,Toyota,Corolla Altis 1.8 VL CVT
3076,Hyderabad,2013,92000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,23.25,12.5,Toyota,Innova 2.5 G (Diesel) 8 Seater
3077,Hyderabad,2017,53000,Diesel,Manual,First,27.28,1047.0,69.0,5.0,7.69,5.0,Tata,Tiago Wizz 1.05 Revotorq
3078,Mumbai,2015,39822,Petrol,Manual,First,15.41,1598.0,103.52,5.0,12.02,4.68,Skoda,Rapid 1.6 MPI Ambition
3079,Mumbai,2016,29000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,11.27,29.8,Ford,Endeavour 3.2 Titanium AT 4X4
3080,Kochi,2017,24214,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3.95,3.46,Renault,KWID RXL
3081,Pune,2012,75000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,9.76,4.0,Hyundai,i20 1.4 Asta CRDi with AVN
3082,Chennai,2012,77216,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,31.365000000000002,4.5,Skoda,Laura Ambiente
3083,Kochi,2013,74290,Diesel,Manual,First,21.43,1364.0,87.2,5.0,23.25,5.87,Toyota,Corolla Altis Diesel D4DG
3084,Delhi,2015,61000,Diesel,Manual,First,15.4,2179.0,120.0,8.0,11.28,9.5,Mahindra,Scorpio S8 8 Seater
3085,Chennai,2013,44000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,55.61,32.5,Audi,Q5 2.0 TDI Premium Plus
3086,Coimbatore,2014,74041,Diesel,Manual,First,18.2,1248.0,73.8,8.0,,3.88,Chevrolet,Enjoy TCDi LS 8 Seater
3087,Coimbatore,2013,85846,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,48.79,13.08,BMW,3 Series 320d
3088,Delhi,2012,52000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,9.51,3.5,Nissan,Sunny 2011-2014 Diesel XV
3089,Mumbai,2010,47000,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,10.940000000000001,3.5,Honda,Accord 2.4 MT
3090,Bangalore,2010,72010,Diesel,Manual,First,16.8,1493.0,110.0,5.0,9.76,4.45,Hyundai,Verna CRDi
3091,Jaipur,2015,15000,Petrol,Manual,First,16.8,796.0,34.2,8.0,7.92,2.35,Maruti,Omni E MPI STD BS IV
3092,Kolkata,2015,480000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,10.940000000000001,5.0,Honda,City i VTEC SV
3093,Kolkata,2012,24720,Diesel,Automatic,Second,15.73,2967.0,241.4,5.0,55.61,28.0,Audi,A7 2011-2015 Sportback
3094,Chennai,2007,75000,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,11.27,2.0,Ford,Fiesta 1.4 ZXi Leather
3095,Mumbai,2015,57000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,9.76,6.35,Hyundai,i20 1.4 Asta
3096,Kochi,2015,41057,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,70.85,24.63,Mercedes-Benz,E-Class E250 CDI Avantgrade
3097,Pune,2012,92000,CNG,Manual,Second,26.2,998.0,58.2,5.0,7.92,3.0,Maruti,Wagon R LXI CNG
3098,Chennai,2016,20000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,11.27,7.9,Ford,EcoSport 1.5 TDCi Trend Plus
3099,Mumbai,2011,52359,Petrol,Manual,First,18.5,1197.0,80.0,5.0,9.76,3.25,Hyundai,i20 1.2 Magna
3100,Delhi,2016,17000,Petrol,Manual,Second,17.8,1497.0,117.3,5.0,10.940000000000001,8.25,Honda,City i VTEC V
3101,Kolkata,2011,39002,Diesel,Manual,First,23.08,1461.0,63.1,5.0,9.51,2.85,Nissan,Micra Diesel XV
3102,Pune,2010,129986,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,11.27,3.2,Ford,Figo Diesel EXI
3103,Kolkata,2013,45000,Petrol,Manual,First,18.44,1198.0,75.0,5.0,9.51,1.75,Nissan,Micra XL
3104,Kolkata,2013,41300,Diesel,Manual,First,17.8,1248.0,74.0,5.0,7.92,3.38,Maruti,Swift VDI BSIV
3105,Ahmedabad,2009,82002,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,10.940000000000001,5.75,Honda,Accord 2.4 MT
3106,Mumbai,2010,67000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,31.365000000000002,4.7,Skoda,Superb Elegance 1.8 TSI AT
3107,Hyderabad,2017,21260,Petrol,Manual,First,14.0,796.0,35.0,5.0,7.92,2.9,Maruti,Omni 8 Seater BSIV
3108,Ahmedabad,2012,55362,Diesel,Manual,First,21.9,1396.0,88.8,5.0,9.76,4.25,Hyundai,i20 Magna Optional 1.4 CRDi
3109,Chennai,2017,13000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,9.76,14.5,Hyundai,Creta 1.6 CRDi AT SX Plus
3110,Kochi,2016,45725,Diesel,Manual,First,25.2,1248.0,74.0,5.0,7.92,5.34,Maruti,Swift VDI BSIV
3111,Jaipur,2014,105000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,7.92,3.85,Maruti,Swift LDI BSIV
3112,Hyderabad,2009,156056,Diesel,Manual,First,12.8,2494.0,102.0,8.0,23.25,8.5,Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV
3113,Mumbai,2016,135000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,9.76,4.2,Hyundai,Xcent 1.1 CRDi Base
3114,Delhi,2016,67000,Diesel,Manual,First,20.77,1248.0,88.7,7.0,7.92,6.75,Maruti,Ertiga Paseo VDI
3115,Jaipur,2016,90000,Diesel,Automatic,First,10.91,3198.0,197.2,7.0,11.27,26.0,Ford,Endeavour 3.2 Trend AT 4X4
3116,Coimbatore,2019,32251,Diesel,Manual,First,22.54,1396.0,88.73,5.0,9.76,8.61,Hyundai,i20 1.4 Sportz
3117,Mumbai,2009,47000,Petrol,Manual,First,19.0,998.0,67.1,5.0,7.92,1.46,Maruti,Zen Estilo LXI BS IV
3118,Mumbai,2011,75308,Diesel,Manual,Second,21.1,1248.0,73.9,5.0,7.92,2.8,Maruti,Ritz VDi
3119,Kochi,2018,44202,CNG,Manual,First,32.26,998.0,58.2,4.0,4.66,4.0,Maruti,Alto K10 LXI CNG Optional
3120,Mumbai,2014,58000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10.940000000000001,5.47,Honda,City 1.5 S MT
3121,Mumbai,2009,60000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,7.92,2.45,Maruti,Swift Dzire ZXi
3122,Hyderabad,2014,45000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,54.43,21.5,BMW,X1 sDrive 20d Sportline
3123,Mumbai,2010,41195,Petrol,Manual,First,15.0,1368.0,90.0,5.0,7.69,1.38,Tata,Manza Aqua Safire
3124,Chennai,2016,89000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.28,13.5,Mahindra,XUV500 W10 2WD
3125,Bangalore,2009,60510,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,9.76,3.1,Hyundai,i10 Sportz AT
3126,Mumbai,2016,8500,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.92,5.49,Maruti,Baleno Sigma 1.2
3127,Kochi,2017,35981,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.29,9.51,Maruti,Vitara Brezza ZDi Plus Dual Tone
3128,Mumbai,2012,23152,Petrol,Manual,First,15.6,1196.0,70.02,5.0,11.27,2.39,Ford,Figo Petrol ZXI
3129,Delhi,2014,74663,CNG,Manual,First,33.54,998.0,67.04,5.0,5.35,3.25,Maruti,Wagon R CNG LXI
3130,Mumbai,2014,61529,Petrol,Automatic,First,18.19,1197.0,103.5,5.0,11.26,5.65,Volkswagen,Vento Sport 1.2 TSI AT
3131,Ahmedabad,2010,91596,Diesel,Manual,First,14.95,2489.0,93.7,7.0,11.28,1.85,Mahindra,Xylo D2 BS III
3132,Kochi,2019,14298,Petrol,Automatic,First,13.33,2995.0,340.0,5.0,136.0,2.02,Porsche,Cayenne Base
3133,Hyderabad,2013,83327,Diesel,Manual,First,19.3,1248.0,73.9,5.0,7.92,5.8,Maruti,Swift Dzire VDi
3134,Hyderabad,2017,22857,Petrol,Manual,First,16.2,1199.0,74.0,5.0,11.26,6.9,Volkswagen,Polo 1.2 MPI Highline Plus
3135,Chennai,2013,34620,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,9.76,5.35,Hyundai,Verna 1.6 VTVT
3136,Bangalore,2010,56000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,9.76,2.85,Hyundai,i10 Era 1.1
3137,Chennai,2014,81000,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,70.85,22.75,Mercedes-Benz,E-Class E250 CDI Launch Edition
3138,Jaipur,1998,95150,Petrol,Manual,Third,17.3,993.0,60.0,5.0,7.92,0.45,Maruti,Zen LXI
3139,Coimbatore,2013,32776,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9.76,4.64,Hyundai,i10 Sportz
3140,Coimbatore,2016,51587,Diesel,Manual,First,25.8,1498.0,98.6,5.0,10.940000000000001,5.27,Honda,Amaze S i-Dtech
3141,Jaipur,2016,36000,Diesel,Manual,First,14.1,2179.0,148.0,7.0,7.69,10.0,Tata,Safari Storme VX
3142,Mumbai,2015,22000,Petrol,Manual,First,18.5,1198.0,86.8,5.0,6.23,3.95,Honda,Brio 1.2 S MT
3143,Kochi,2010,30754,Petrol,Manual,First,17.0,1197.0,80.0,5.0,9.76,3.38,Hyundai,i20 Asta
3144,Coimbatore,2018,37109,Petrol,Manual,First,14.69,1390.0,120.33,5.0,11.26,16.8,Volkswagen,Jetta 2012-2014 1.4 TSI
3145,Kolkata,2010,45000,Petrol,Manual,First,16.7,1198.0,88.8,5.0,10.940000000000001,1.99,Honda,Jazz Select Edition
3146,Coimbatore,2017,33284,Petrol,Manual,First,18.9,1197.0,82.0,5.0,9.76,5.84,Hyundai,Grand i10 Sportz
3147,Coimbatore,2016,55115,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,53.565,36.15,Jaguar,XF Diesel
3148,Kolkata,2014,18000,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,53.565,25.7,Jaguar,XF 2.2 Litre Luxury
3149,Coimbatore,2013,130790,Diesel,Manual,First,16.0,2179.0,140.0,7.0,11.28,9.24,Mahindra,XUV500 W8 2WD
3150,Delhi,2015,16607,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7.92,7.65,Maruti,S Cross DDiS 320 Alpha
3151,Coimbatore,2015,32205,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,55.61,25.31,Audi,A4 2.0 TDI 177 Bhp Premium Plus
3152,Delhi,2013,67000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,15.01,4.75,Renault,Duster 110PS Diesel RxZ
3153,Coimbatore,2014,57676,Petrol,Manual,First,19.1,1197.0,85.8,5.0,7.92,6.69,Maruti,Swift Dzire VXI
3154,Mumbai,2012,41000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,11.26,3.1,Volkswagen,Polo Petrol Trendline 1.2L
3155,Jaipur,2012,65000,Petrol,Manual,First,19.7,796.0,35.0,8.0,7.92,1.55,Maruti,Omni 8 Seater BSII
3156,Coimbatore,2019,12153,Petrol,Automatic,First,18.9,1197.0,81.86,5.0,7.98,6.84,Hyundai,Grand i10 1.2 Kappa Magna AT
3157,Hyderabad,2014,16810,Petrol,Manual,First,25.4,624.0,37.5,4.0,7.69,1.6,Tata,Nano Twist XT
3158,Kochi,2017,61221,Petrol,Automatic,First,17.84,1395.0,147.51,5.0,47.16,21.73,Audi,A4 30 TFSI Premium Plus
3159,Mumbai,2015,22000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,11.26,4.75,Volkswagen,Polo 1.2 MPI Highline
3160,Chennai,2015,63714,Petrol,Manual,First,22.74,796.0,47.3,5.0,7.92,2.45,Maruti,Alto 800 LXI
3161,Kochi,2019,14857,Diesel,Automatic,First,20.7,1496.0,113.98,5.0,41.98,31.55,Mini,Cooper 5 DOOR D
3162,Delhi,2012,69000,Diesel,Automatic,Second,15.2,1968.0,140.8,5.0,55.61,10.25,Audi,A4 New 2.0 TDI Multitronic
3163,Coimbatore,2019,14648,Diesel,Manual,First,12.62,2198.0,158.0,7.0,35.29,27.36,Ford,Endeavour Titanium 4X2
3164,Hyderabad,2013,100000,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,11.27,6.5,Ford,Ecosport 1.5 Ti VCT MT Titanium
3165,Jaipur,2016,22000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,9.76,4.25,Hyundai,Grand i10 Magna
3166,Mumbai,2014,10000,Petrol,Manual,First,18.2,1199.0,82.4,5.0,,5.5,Chevrolet,Sail 1.2 LS
3167,Kolkata,2015,107000,Petrol,Manual,First,20.85,1197.0,83.14,5.0,7.92,4.0,Maruti,Swift Dzire LXI
3168,Kochi,2017,48198,Petrol,Manual,First,17.57,1193.0,88.7,5.0,7.63,4.65,Tata,Zest Revotron 1.2T XM
3169,Delhi,2015,15000,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,70.85,28.5,Mercedes-Benz,New C-Class C 220 CDI Avantgarde
3170,Coimbatore,2014,80073,Diesel,Manual,First,17.3,1998.0,163.7,5.0,,7.11,Chevrolet,Cruze LTZ
3171,Hyderabad,2013,85388,Diesel,Manual,First,21.1,1248.0,73.9,5.0,7.92,3.9,Maruti,Ritz VDi
3172,Jaipur,2017,14700,Petrol,Manual,First,18.9,1197.0,81.86,5.0,9.76,5.6,Hyundai,Grand i10 1.2 Kappa Sportz Option
3173,Pune,2012,150000,Diesel,Manual,Third,28.4,1248.0,73.75,5.0,7.91,2.25,Maruti,Dzire LDI
3174,Kolkata,2011,34994,Diesel,Manual,First,22.32,1582.0,126.32,5.0,9.76,3.9,Hyundai,Verna 1.6 SX
3175,Coimbatore,2014,82536,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,53.565,28.63,Jaguar,XF Diesel
3176,Delhi,2013,82000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,31.365000000000002,7.25,Skoda,Superb Elegance 1.8 TSI AT
3177,Pune,2006,52000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,4.890000000000001,2.0,Maruti,Wagon R LXI
3178,Mumbai,2011,20000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,11.26,3.5,Volkswagen,Polo Petrol Highline 1.2L
3179,Hyderabad,2011,55000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,10.940000000000001,5.0,Honda,Civic 2010-2013 1.8 S MT
3180,Ahmedabad,2015,47001,CNG,Manual,First,20.0,1196.0,63.0,5.0,5.36,3.72,Maruti,Eeco CNG 5 Seater AC
3181,Chennai,2014,52000,Petrol,Manual,First,22.5,998.0,67.04,5.0,5.51,3.45,Maruti,Wagon R VXI
3182,Kolkata,2013,43284,Diesel,Manual,First,23.4,1248.0,74.0,5.0,7.92,4.5,Maruti,Swift Dzire VDI
3183,Coimbatore,2018,23875,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,9.76,14.36,Hyundai,Creta 1.6 SX Plus Petrol Automatic
3184,Bangalore,2016,51866,Petrol,Manual,First,18.9,1197.0,82.0,5.0,9.76,5.5,Hyundai,Grand i10 Asta
3185,Mumbai,2013,69000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,9.51,3.0,Nissan,Micra Diesel XV Premium
3186,Coimbatore,2017,62788,Petrol,Manual,First,18.9,1197.0,81.86,5.0,8.1,6.08,Hyundai,Grand i10 1.2 Kappa Asta
3187,Chennai,2013,150000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,11.26,5.0,Volkswagen,Vento Diesel Highline
3188,Kochi,2015,47566,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,23.25,20.25,Toyota,Fortuner 4x2 AT
3189,Chennai,2002,67000,Petrol,Manual,Third,18.9,999.0,82.0,5.0,9.76,1.2,Hyundai,Santro GS zipDrive - Euro II
3190,Pune,2018,20300,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,20.97,18.0,Toyota,Innova Crysta 2.8 GX AT
3191,Pune,2015,48300,Diesel,Automatic,First,20.0,2143.0,107.3,5.0,70.85,17.5,Mercedes-Benz,A Class A180 CDI
3192,Pune,2013,30000,Petrol,Manual,First,21.1,814.0,55.2,5.0,9.76,2.1,Hyundai,EON D Lite
3193,Bangalore,2012,36000,Diesel,Manual,Second,22.7,1582.0,126.24,5.0,9.76,7.5,Hyundai,Elantra CRDi SX
3194,Kochi,2015,27641,Diesel,Automatic,Second,20.7,1496.0,113.98,4.0,34.89,24.77,Mini,Cooper 3 DOOR D
